NOSE_x,NOSE_y,NOSE_z,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,label
0.362494,0.248883,-0.141965,0.362544,0.230425,-0.127244,0.366778,0.225857,-0.127559,0.370722,0.221858,-0.127558,0.353539,0.242580,-0.127926,0.350950,0.247032,-0.128230,0.348364,0.251695,-0.128439,0.378403,0.226551,-0.043214,0.348334,0.270505,-0.046654,0.376746,0.256330,-0.108219,0.364992,0.272200,-0.111096,0.436967,0.276901,-0.007404,0.366068,0.374600,-0.024204,0.483825,0.365241,-0.084966,0.425950,0.451585,-0.124101,0.415365,0.354146,-0.209244,0.427197,0.323847,-0.227004,0.399730,0.364240,-0.234417,0.434683,0.296539,-0.257704,0.392953,0.350721,-0.225689,0.428896,0.288259,-0.242183,0.397818,0.349022,-0.206558,0.427098,0.299542,-0.224422,0.531324,0.503754,0.018755,0.492285,0.578825,-0.018952,0.594986,0.619778,0.075447,0.558810,0.720077,0.019847,0.636102,0.732177,0.253882,0.610398,0.820222,0.139961,0.636055,0.757854,0.267504,0.618723,0.826173,0.148805,0.681293,0.752978,0.191051,0.640386,0.883208,0.060262,BRAZOS_CRUZADOS
0.372610,0.248117,-0.173996,0.373701,0.230991,-0.158203,0.377663,0.226614,-0.158522,0.381959,0.222384,-0.158496,0.365242,0.243638,-0.160601,0.362804,0.249021,-0.160911,0.360499,0.254833,-0.161124,0.390729,0.226091,-0.064376,0.363449,0.271394,-0.071919,0.387042,0.254731,-0.135414,0.375641,0.270326,-0.142218,0.451901,0.271311,-0.057645,0.383671,0.378032,-0.026553,0.492540,0.375377,-0.120237,0.435150,0.467415,-0.139902,0.416421,0.366769,-0.212210,0.432836,0.328858,-0.286915,0.400794,0.381847,-0.233317,0.440673,0.297737,-0.320917,0.399183,0.363926,-0.225880,0.430295,0.296429,-0.309654,0.405870,0.358379,-0.208742,0.428260,0.308086,-0.287552,0.546233,0.499756,-0.001733,0.504090,0.573742,0.001554,0.606859,0.612482,0.031527,0.555714,0.710229,-0.017094,0.643815,0.727581,0.213353,0.613917,0.796808,0.123035,0.642130,0.751687,0.227466,0.626022,0.794576,0.133324,0.685642,0.756268,0.154437,0.633551,0.873710,0.052720,BRAZOS_CRUZADOS
0.378803,0.275538,-0.215702,0.379187,0.258289,-0.204230,0.383845,0.253226,-0.204578,0.388455,0.249089,-0.204596,0.370994,0.270800,-0.200220,0.368616,0.275582,-0.200550,0.365680,0.281476,-0.200816,0.395899,0.251726,-0.122293,0.366427,0.295517,-0.095957,0.394230,0.283686,-0.181928,0.382956,0.298819,-0.179038,0.452292,0.282299,-0.091985,0.391453,0.405633,-0.053427,0.496619,0.411148,-0.121247,0.441542,0.506966,-0.149163,0.417636,0.404593,-0.172736,0.440112,0.382668,-0.287436,0.401170,0.417098,-0.187074,0.445746,0.350230,-0.319203,0.399114,0.397384,-0.183019,0.433865,0.343793,-0.311568,0.405466,0.392494,-0.169069,0.434832,0.353586,-0.288899,0.553673,0.502208,-0.004472,0.514999,0.573718,0.004330,0.610008,0.607530,0.039815,0.559143,0.695597,-0.055628,0.649531,0.725143,0.221079,0.622897,0.795298,0.067178,0.648653,0.749513,0.234765,0.637629,0.795378,0.077112,0.688695,0.756868,0.164734,0.632304,0.873117,0.002657,BRAZOS_CRUZADOS
0.380426,0.283528,-0.216751,0.380289,0.265963,-0.208269,0.384963,0.261204,-0.208613,0.389365,0.257671,-0.208642,0.371796,0.278189,-0.201651,0.369458,0.282791,-0.201986,0.366818,0.288266,-0.202253,0.396739,0.261711,-0.139413,0.368716,0.303315,-0.102814,0.394766,0.290362,-0.187105,0.383345,0.306096,-0.180510,0.452518,0.288982,-0.120835,0.397861,0.411773,-0.033807,0.498470,0.420022,-0.116021,0.447011,0.513776,-0.130105,0.421902,0.409608,-0.090160,0.445858,0.397941,-0.291878,0.405757,0.413842,-0.095614,0.450895,0.365495,-0.322905,0.405065,0.395610,-0.092950,0.443153,0.354303,-0.315514,0.411338,0.393993,-0.084998,0.441752,0.365994,-0.294109,0.557441,0.503147,-0.026429,0.521184,0.573663,0.026310,0.608849,0.613140,0.030525,0.565602,0.696863,-0.010224,0.649396,0.731752,0.188816,0.625661,0.795343,0.082957,0.649627,0.752061,0.200650,0.638904,0.796250,0.091267,0.681462,0.778108,0.137122,0.631435,0.874544,0.034473,BRAZOS_CRUZADOS
0.395339,0.282387,-0.211398,0.396206,0.263916,-0.203386,0.400181,0.260019,-0.203724,0.404336,0.255641,-0.203732,0.387025,0.275720,-0.191657,0.384055,0.280922,-0.192015,0.381444,0.286091,-0.192296,0.411649,0.258157,-0.138707,0.383273,0.299069,-0.089113,0.408671,0.291352,-0.181928,0.397125,0.305797,-0.170423,0.467035,0.292930,-0.139958,0.415814,0.403701,0.006629,0.505934,0.436203,-0.141393,0.453025,0.510900,-0.074306,0.430063,0.412270,-0.115831,0.455664,0.436509,-0.258805,0.417412,0.413466,-0.123225,0.461901,0.412301,-0.285656,0.417721,0.393424,-0.120493,0.452663,0.400768,-0.286349,0.423303,0.392425,-0.110462,0.453086,0.402837,-0.266279,0.566702,0.503459,-0.040829,0.527978,0.573366,0.040742,0.614669,0.615103,0.018234,0.560264,0.696703,-0.068423,0.650933,0.734152,0.201532,0.621770,0.798827,0.035203,0.650403,0.752105,0.216361,0.636352,0.797094,0.045118,0.676508,0.782910,0.161559,0.628669,0.875663,-0.008075,BRAZOS_CRUZADOS
0.390320,0.299633,-0.208630,0.389864,0.281249,-0.201116,0.393673,0.276473,-0.201447,0.397793,0.271669,-0.201447,0.381735,0.292456,-0.188278,0.379253,0.296490,-0.188620,0.376990,0.300532,-0.188874,0.407414,0.271162,-0.141195,0.380511,0.311002,-0.086127,0.403990,0.305237,-0.180116,0.392805,0.319680,-0.166634,0.463827,0.309800,-0.142704,0.417601,0.403195,0.014406,0.500353,0.458157,-0.131545,0.459303,0.504533,-0.072968,0.431125,0.428234,-0.059664,0.452747,0.447460,-0.264996,0.419182,0.425863,-0.062408,0.428609,0.434719,-0.295342,0.419810,0.408366,-0.065915,0.427449,0.422971,-0.297416,0.424792,0.409429,-0.056329,0.445506,0.423710,-0.273552,0.567686,0.504535,-0.052193,0.535263,0.570877,0.052131,0.616244,0.625169,0.028445,0.570744,0.696248,0.050092,0.658179,0.735151,0.191686,0.628514,0.801630,0.133596,0.662392,0.752439,0.204034,0.643066,0.803708,0.139833,0.675066,0.801115,0.144351,0.626981,0.881704,0.082042,BRAZOS_CRUZADOS
0.398079,0.306394,-0.199821,0.397944,0.286468,-0.197550,0.402027,0.281756,-0.197840,0.405078,0.278730,-0.197815,0.389647,0.298564,-0.180286,0.387561,0.301908,-0.180608,0.385219,0.305660,-0.180828,0.414858,0.278579,-0.139211,0.388203,0.317047,-0.077768,0.410933,0.311702,-0.178835,0.400444,0.325999,-0.158635,0.468630,0.319667,-0.145606,0.430383,0.399562,0.028907,0.502718,0.465276,-0.123268,0.468621,0.499653,-0.058417,0.440584,0.431792,-0.030021,0.444704,0.452196,-0.263663,0.428505,0.426111,-0.031060,0.428896,0.444183,-0.294527,0.429740,0.408749,-0.036229,0.427331,0.431753,-0.294793,0.435155,0.411406,-0.026988,0.437947,0.432290,-0.271240,0.572133,0.498686,-0.059316,0.544154,0.550490,0.059267,0.616495,0.628670,-0.005516,0.572580,0.684586,0.047296,0.669012,0.743394,0.115207,0.631429,0.798590,0.127547,0.680480,0.755284,0.122987,0.646592,0.804615,0.133335,0.672907,0.819314,0.051900,0.626471,0.885160,0.073679,BRAZOS_CRUZADOS
0.407763,0.311563,-0.198939,0.408501,0.290522,-0.197133,0.412234,0.286377,-0.197436,0.416131,0.282698,-0.197416,0.401277,0.300583,-0.179811,0.399452,0.303462,-0.180136,0.397240,0.306531,-0.180357,0.428351,0.278397,-0.143009,0.402346,0.314626,-0.076649,0.420870,0.316512,-0.177772,0.410770,0.329183,-0.158273,0.476704,0.322650,-0.149544,0.442790,0.397919,0.027384,0.507628,0.469652,-0.122510,0.480355,0.498267,-0.061592,0.450088,0.426192,-0.041903,0.450684,0.448848,-0.263431,0.438080,0.420410,-0.043482,0.437384,0.440736,-0.294212,0.438632,0.403360,-0.049530,0.437233,0.427647,-0.294055,0.445042,0.405838,-0.039561,0.444722,0.427051,-0.270617,0.582674,0.497951,-0.061878,0.552847,0.543471,0.061822,0.621811,0.640633,-0.025023,0.569987,0.685479,0.025339,0.678824,0.753050,0.089685,0.629550,0.801079,0.126377,0.694247,0.756977,0.097202,0.646308,0.806879,0.130160,0.677699,0.834454,0.031383,0.626080,0.887964,0.060956,BRAZOS_CRUZADOS
0.406064,0.311929,-0.186314,0.405933,0.290243,-0.185209,0.409380,0.286500,-0.185477,0.413314,0.283151,-0.185452,0.398972,0.301018,-0.167733,0.397143,0.304617,-0.168061,0.395154,0.309126,-0.168273,0.425269,0.283150,-0.137158,0.399649,0.316831,-0.066705,0.419632,0.318119,-0.167223,0.409722,0.331774,-0.146786,0.475693,0.324851,-0.142447,0.439984,0.397005,0.035780,0.505868,0.471576,-0.119394,0.477205,0.495681,-0.048127,0.444902,0.426673,-0.035583,0.449147,0.442960,-0.249699,0.433231,0.419579,-0.038633,0.437666,0.431618,-0.280952,0.434047,0.401733,-0.044241,0.435957,0.420487,-0.282403,0.439484,0.405153,-0.033228,0.442446,0.421675,-0.257953,0.579389,0.499090,-0.060885,0.549709,0.546193,0.060824,0.624614,0.645816,0.000140,0.578595,0.687891,0.043837,0.684451,0.753821,0.114425,0.637021,0.803685,0.120415,0.699997,0.756656,0.121229,0.655119,0.809569,0.125403,0.681136,0.835727,0.051855,0.625335,0.896475,0.065350,BRAZOS_CRUZADOS
0.423451,0.303156,-0.175436,0.423515,0.280957,-0.173674,0.427754,0.275493,-0.173944,0.431837,0.271715,-0.173921,0.416824,0.291460,-0.156918,0.415059,0.294841,-0.157246,0.413405,0.297357,-0.157457,0.444422,0.270728,-0.136419,0.418209,0.300764,-0.058415,0.437409,0.310150,-0.157186,0.428037,0.321611,-0.137561,0.498046,0.315544,-0.135253,0.457100,0.385612,0.038538,0.525504,0.459502,-0.107149,0.492539,0.490334,-0.039692,0.463548,0.419869,-0.026375,0.470038,0.433920,-0.233210,0.452706,0.416031,-0.028736,0.461356,0.422981,-0.263195,0.453104,0.400849,-0.033450,0.457381,0.409696,-0.264527,0.458942,0.404345,-0.023530,0.462963,0.411387,-0.240921,0.595925,0.494692,-0.057152,0.563643,0.537509,0.057092,0.643128,0.642443,-0.007908,0.590532,0.687954,0.031027,0.693776,0.755254,0.113742,0.639445,0.804576,0.124845,0.701916,0.757291,0.121765,0.656286,0.810494,0.132582,0.701941,0.836526,0.050846,0.626985,0.897412,0.076092,BRAZOS_CRUZADOS
0.435706,0.266144,-0.174496,0.437338,0.244785,-0.170801,0.441185,0.240806,-0.171071,0.445306,0.238180,-0.171061,0.429804,0.256578,-0.156131,0.427744,0.260393,-0.156458,0.425966,0.262592,-0.156683,0.457755,0.240141,-0.127301,0.429179,0.266638,-0.058301,0.450681,0.278026,-0.154189,0.440023,0.286419,-0.137179,0.507834,0.290679,-0.128593,0.464428,0.369805,0.033011,0.530939,0.445956,-0.107866,0.497472,0.488632,-0.053829,0.470346,0.398148,-0.060989,0.479940,0.407419,-0.240712,0.458864,0.386789,-0.067792,0.475824,0.389382,-0.270350,0.460865,0.368851,-0.071529,0.471783,0.374002,-0.270581,0.466658,0.373512,-0.058768,0.475759,0.380895,-0.247173,0.599742,0.487824,-0.053543,0.566511,0.530470,0.053481,0.645832,0.637626,-0.002684,0.597955,0.682176,0.028284,0.695298,0.755126,0.135338,0.642668,0.804779,0.127000,0.701907,0.755568,0.144925,0.659407,0.810692,0.135151,0.706084,0.829987,0.073735,0.628441,0.899098,0.074099,BRAZOS_CRUZADOS
0.448863,0.230640,-0.169748,0.450653,0.213616,-0.163614,0.455448,0.210758,-0.163880,0.460255,0.208242,-0.163893,0.442071,0.221643,-0.153802,0.439131,0.225532,-0.154128,0.436004,0.229755,-0.154350,0.469214,0.213659,-0.105294,0.437603,0.240244,-0.062108,0.462553,0.245073,-0.145007,0.450339,0.254709,-0.134538,0.517504,0.269135,-0.104618,0.461846,0.352672,0.022067,0.535735,0.416495,-0.112586,0.489082,0.478059,-0.061314,0.471966,0.369335,-0.121311,0.500297,0.387032,-0.228255,0.461611,0.359937,-0.137112,0.507797,0.360176,-0.257110,0.464161,0.339895,-0.137089,0.500348,0.345576,-0.252538,0.469132,0.343130,-0.119452,0.496753,0.350902,-0.231489,0.599647,0.488586,-0.048652,0.560237,0.534284,0.048592,0.647630,0.644226,0.005467,0.600816,0.685513,0.037782,0.692980,0.759572,0.145760,0.645664,0.805305,0.151056,0.694366,0.762405,0.155427,0.661456,0.811423,0.160676,0.715038,0.830330,0.086957,0.634127,0.898941,0.098012,BRAZOS_CRUZADOS
0.468596,0.205180,-0.162836,0.471944,0.189738,-0.155310,0.476061,0.186733,-0.155598,0.480618,0.184098,-0.155622,0.462825,0.198990,-0.148522,0.460156,0.202572,-0.148843,0.457278,0.206577,-0.149069,0.490347,0.189118,-0.092667,0.457455,0.220518,-0.062483,0.481953,0.218582,-0.136844,0.469825,0.230961,-0.130027,0.540257,0.246620,-0.093394,0.474935,0.335620,0.018101,0.559829,0.385332,-0.126692,0.500030,0.452661,-0.089178,0.490310,0.342744,-0.154432,0.505541,0.347066,-0.239091,0.479603,0.335561,-0.169257,0.505796,0.321142,-0.263181,0.480641,0.322653,-0.165844,0.498710,0.315330,-0.261105,0.485198,0.324372,-0.151560,0.500244,0.322786,-0.234552,0.612512,0.487812,-0.046341,0.566716,0.534306,0.046259,0.657480,0.641013,0.010071,0.599602,0.686794,0.035747,0.695069,0.761903,0.157048,0.644888,0.811068,0.137511,0.695511,0.769712,0.168502,0.660457,0.820921,0.145687,0.721083,0.829180,0.102133,0.634430,0.905457,0.080906,BRAZOS_CRUZADOS
0.466631,0.215619,-0.169231,0.469226,0.199039,-0.162663,0.473938,0.195621,-0.162956,0.479390,0.192663,-0.162981,0.459971,0.209536,-0.154283,0.457447,0.213522,-0.154611,0.455048,0.217634,-0.154849,0.489599,0.199132,-0.101693,0.456518,0.230681,-0.065787,0.480796,0.229018,-0.143734,0.468419,0.240799,-0.134989,0.538168,0.257424,-0.097939,0.475349,0.343997,0.016382,0.556892,0.399389,-0.086329,0.497333,0.455176,-0.085483,0.489923,0.359097,-0.027568,0.509950,0.365110,-0.241076,0.475412,0.353572,-0.030640,0.527567,0.344823,-0.267581,0.477247,0.336631,-0.029081,0.521309,0.333560,-0.261478,0.483253,0.338273,-0.022680,0.516978,0.336133,-0.240502,0.615115,0.500921,-0.045021,0.569616,0.549442,0.044933,0.664010,0.649435,0.036207,0.608651,0.711627,0.072111,0.700314,0.765334,0.208244,0.650361,0.830076,0.170774,0.700509,0.773309,0.221790,0.666272,0.843034,0.178886,0.727158,0.829971,0.163808,0.633461,0.922238,0.119393,BRAZOS_CRUZADOS
0.475652,0.224514,-0.165425,0.477423,0.207092,-0.158997,0.481934,0.203989,-0.159270,0.487108,0.200984,-0.159285,0.467819,0.217381,-0.148558,0.464718,0.221896,-0.148883,0.461600,0.226459,-0.149126,0.498519,0.205867,-0.101769,0.461438,0.239808,-0.057062,0.489765,0.237825,-0.141610,0.476740,0.251364,-0.130443,0.548995,0.264751,-0.098491,0.480802,0.350346,0.026831,0.568215,0.411475,-0.096643,0.509721,0.473543,-0.074291,0.496394,0.365771,-0.061461,0.515415,0.372106,-0.242235,0.481770,0.360716,-0.068281,0.520945,0.348315,-0.269836,0.484880,0.340766,-0.067631,0.513247,0.335286,-0.262851,0.491136,0.342920,-0.058000,0.515033,0.341282,-0.243249,0.618214,0.502846,-0.048523,0.575150,0.549446,0.048441,0.662300,0.660562,0.005619,0.603672,0.709896,-0.005511,0.706417,0.799465,0.133652,0.654786,0.835310,0.098660,0.714619,0.809095,0.142256,0.670901,0.849131,0.108458,0.716796,0.881221,0.072070,0.633099,0.924607,0.057783,BRAZOS_CRUZADOS
0.488977,0.225501,-0.219237,0.491636,0.205307,-0.211019,0.496610,0.202231,-0.211311,0.500860,0.200433,-0.211325,0.481239,0.215493,-0.198259,0.477789,0.220132,-0.198572,0.474282,0.225472,-0.198831,0.512794,0.206906,-0.146596,0.474547,0.238254,-0.090808,0.502755,0.239327,-0.193231,0.489160,0.253707,-0.178935,0.561390,0.268392,-0.149617,0.500098,0.352235,0.007439,0.579420,0.429341,-0.177805,0.522934,0.476826,-0.099714,0.511183,0.366675,-0.173997,0.522594,0.377252,-0.295550,0.498965,0.362307,-0.186140,0.525031,0.349826,-0.328558,0.500429,0.341213,-0.183754,0.517381,0.336298,-0.322871,0.506298,0.344098,-0.169822,0.520515,0.345305,-0.299589,0.631343,0.502829,-0.051856,0.589770,0.546414,0.051794,0.668599,0.668673,-0.007195,0.602108,0.708504,-0.044789,0.710237,0.806189,0.145261,0.654678,0.842580,0.086973,0.718644,0.814739,0.155512,0.670639,0.856206,0.098671,0.717894,0.887659,0.079257,0.632629,0.930808,0.036706,BRAZOS_CRUZADOS
0.489663,0.240938,-0.211732,0.491192,0.219885,-0.204658,0.495824,0.216835,-0.204945,0.500155,0.215382,-0.204949,0.481847,0.228897,-0.191892,0.478755,0.232521,-0.192197,0.475661,0.237362,-0.192429,0.511930,0.220669,-0.142234,0.477686,0.248809,-0.086671,0.503221,0.253955,-0.185869,0.489975,0.266304,-0.171545,0.561901,0.285182,-0.141570,0.504607,0.361987,0.012970,0.582044,0.460203,-0.154945,0.534167,0.496396,-0.078242,0.516146,0.395252,-0.146384,0.513937,0.403734,-0.277590,0.501536,0.384286,-0.157684,0.510410,0.383139,-0.309496,0.503882,0.366966,-0.158811,0.504404,0.375096,-0.306956,0.509913,0.370521,-0.143582,0.507922,0.378582,-0.282521,0.639484,0.511253,-0.052870,0.600154,0.552106,0.052797,0.671606,0.681384,-0.012888,0.618223,0.719561,0.000309,0.715682,0.814351,0.149100,0.662559,0.852131,0.135457,0.727703,0.823585,0.160319,0.678070,0.869638,0.146248,0.720224,0.890645,0.084150,0.635718,0.933193,0.079175,BRAZOS_CRUZADOS
0.485617,0.266905,-0.205388,0.486488,0.243710,-0.198735,0.490687,0.240453,-0.198946,0.495052,0.237228,-0.198898,0.476820,0.253416,-0.182136,0.473695,0.257295,-0.182416,0.470857,0.261070,-0.182594,0.508650,0.235875,-0.139268,0.474794,0.271182,-0.072339,0.499969,0.275393,-0.180691,0.486886,0.291875,-0.161313,0.561029,0.299042,-0.141261,0.505666,0.373410,0.027144,0.584554,0.472777,-0.139791,0.540350,0.497934,-0.052241,0.512417,0.414192,-0.112637,0.513005,0.425730,-0.235733,0.496718,0.408850,-0.119106,0.505248,0.412413,-0.263775,0.498720,0.387081,-0.119186,0.499974,0.396070,-0.263513,0.505107,0.389884,-0.108457,0.504046,0.397685,-0.241848,0.638703,0.510410,-0.053243,0.599207,0.551466,0.053160,0.670592,0.688453,-0.031579,0.619130,0.716663,0.003597,0.721355,0.831343,0.066092,0.666224,0.856595,0.116111,0.735192,0.841858,0.071111,0.682778,0.876139,0.123920,0.718785,0.913848,-0.011234,0.640304,0.935192,0.063953,BRAZOS_CRUZADOS
0.498130,0.263519,-0.201717,0.498944,0.241185,-0.194377,0.503111,0.237871,-0.194620,0.507912,0.234872,-0.194595,0.489427,0.251068,-0.179991,0.486735,0.255137,-0.180282,0.484387,0.259569,-0.180477,0.521192,0.235051,-0.139911,0.487725,0.269223,-0.073755,0.512122,0.272661,-0.175878,0.500017,0.287947,-0.159977,0.571285,0.296350,-0.143144,0.516054,0.367518,0.024094,0.587613,0.468920,-0.146741,0.564073,0.490163,-0.036905,0.517140,0.411324,-0.117440,0.535337,0.444523,-0.205307,0.504613,0.389629,-0.124150,0.513757,0.407645,-0.230967,0.508914,0.367728,-0.127124,0.509104,0.389130,-0.235979,0.514119,0.374886,-0.114603,0.524962,0.423633,-0.213403,0.643227,0.509778,-0.053543,0.604615,0.545434,0.053479,0.674457,0.690596,-0.041043,0.612500,0.715697,-0.042133,0.723681,0.834224,0.067060,0.661257,0.853691,0.076243,0.736280,0.847100,0.074189,0.678273,0.870138,0.087466,0.718095,0.922989,0.000708,0.639495,0.936005,0.040077,BRAZOS_CRUZADOS
0.505335,0.222513,-0.199571,0.508468,0.202931,-0.190704,0.513562,0.200335,-0.190939,0.517997,0.198821,-0.190927,0.497086,0.211913,-0.179687,0.493633,0.216603,-0.179966,0.490352,0.221403,-0.180158,0.529068,0.207316,-0.126033,0.490489,0.233002,-0.076132,0.519599,0.239185,-0.170786,0.504699,0.249610,-0.159829,0.577576,0.274764,-0.120654,0.507442,0.352070,0.009550,0.588141,0.438143,-0.141229,0.538896,0.479562,-0.084649,0.520186,0.373330,-0.142622,0.528942,0.381463,-0.255510,0.504507,0.359405,-0.155409,0.525228,0.355803,-0.286118,0.509204,0.339549,-0.155020,0.516829,0.347236,-0.277534,0.515752,0.344094,-0.140093,0.523458,0.356024,-0.257554,0.641782,0.511934,-0.047097,0.599154,0.552915,0.046993,0.679049,0.692674,-0.037120,0.631563,0.738291,0.012593,0.723538,0.835506,0.091870,0.662640,0.860681,0.150812,0.734446,0.847298,0.102377,0.678210,0.871933,0.162985,0.720649,0.921378,0.040841,0.641883,0.943309,0.097655,BRAZOS_CRUZADOS
0.516994,0.202096,-0.165896,0.519696,0.185981,-0.157782,0.524396,0.183963,-0.158051,0.529226,0.182793,-0.158061,0.509427,0.194920,-0.150087,0.505965,0.199394,-0.150426,0.502096,0.204437,-0.150658,0.539719,0.193159,-0.093113,0.501022,0.220880,-0.059284,0.528995,0.219882,-0.138646,0.515118,0.229216,-0.131028,0.585472,0.259534,-0.086224,0.513205,0.338806,0.014445,0.597508,0.412100,-0.097963,0.536177,0.463226,-0.082198,0.527876,0.352889,-0.090404,0.553403,0.348341,-0.228407,0.513050,0.345673,-0.099678,0.565877,0.319886,-0.254895,0.516081,0.325839,-0.095047,0.559473,0.312015,-0.243450,0.522113,0.328135,-0.085753,0.554055,0.321506,-0.228128,0.644766,0.512139,-0.040710,0.599544,0.553015,0.040570,0.681509,0.687692,0.004779,0.633042,0.732377,0.037741,0.718046,0.825390,0.138881,0.664825,0.856169,0.146531,0.732417,0.836119,0.148636,0.678596,0.867778,0.155874,0.731493,0.905393,0.082578,0.643700,0.939815,0.091787,BRAZOS_CRUZADOS
0.532977,0.186290,-0.152898,0.535740,0.172263,-0.143893,0.539892,0.170399,-0.144183,0.544954,0.168950,-0.144208,0.526371,0.180218,-0.138462,0.523305,0.184118,-0.138808,0.519987,0.188570,-0.139046,0.555232,0.177075,-0.073487,0.520093,0.205785,-0.050223,0.545155,0.202537,-0.123575,0.532520,0.214267,-0.118686,0.603787,0.251364,-0.061135,0.520818,0.322935,0.016694,0.611858,0.392539,-0.080568,0.543665,0.449309,-0.081417,0.542951,0.334040,-0.093361,0.570235,0.321502,-0.226883,0.528612,0.325547,-0.104440,0.584112,0.290051,-0.253828,0.533305,0.306089,-0.100241,0.574073,0.279921,-0.242114,0.538687,0.308808,-0.089328,0.570681,0.290750,-0.226376,0.651833,0.517067,-0.032558,0.601885,0.555437,0.032389,0.689674,0.688204,0.010441,0.630106,0.736962,0.044923,0.717174,0.822185,0.172594,0.663964,0.858953,0.164694,0.730043,0.832921,0.185248,0.677047,0.868656,0.174997,0.740140,0.899245,0.118285,0.645993,0.951181,0.108930,BRAZOS_CRUZADOS
0.530169,0.191537,-0.138487,0.533621,0.177002,-0.125950,0.537747,0.175667,-0.126232,0.542396,0.174372,-0.126253,0.523799,0.183873,-0.126209,0.520835,0.187075,-0.126547,0.517401,0.190747,-0.126782,0.551757,0.183607,-0.046188,0.514942,0.208491,-0.047742,0.542957,0.208175,-0.105931,0.527981,0.218401,-0.108288,0.601665,0.256426,-0.013690,0.515496,0.325629,-0.000451,0.620932,0.387991,-0.036132,0.548087,0.448172,-0.088219,0.548958,0.337573,-0.084958,0.577035,0.320568,-0.189731,0.531936,0.336185,-0.098090,0.593043,0.292335,-0.214337,0.534124,0.317020,-0.093008,0.583660,0.282810,-0.200728,0.540361,0.317813,-0.081631,0.578032,0.293802,-0.186820,0.649469,0.524612,-0.006535,0.598685,0.567514,0.006359,0.691453,0.687329,0.044559,0.628153,0.740090,0.037039,0.720993,0.821656,0.191827,0.662662,0.869517,0.154912,0.725359,0.839972,0.202154,0.676016,0.885237,0.166747,0.754108,0.885712,0.132125,0.650349,0.955808,0.089269,BRAZOS_CRUZADOS
