NOSE_x,NOSE_y,NOSE_z,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,label
0.266945,0.258163,-0.379151,0.262464,0.249130,-0.366936,0.263698,0.243375,-0.367193,0.264951,0.237942,-0.367159,0.259956,0.262779,-0.369556,0.259217,0.267911,-0.369804,0.258425,0.274124,-0.369918,0.271187,0.232994,-0.270623,0.261911,0.287444,-0.281117,0.277924,0.255447,-0.339851,0.274705,0.272613,-0.344243,0.326091,0.227030,-0.189408,0.302570,0.350050,-0.193109,0.376845,0.228021,-0.171261,0.335069,0.420712,-0.188998,0.421170,0.241419,-0.294415,0.370266,0.496407,-0.284330,0.439145,0.221262,-0.326294,0.379613,0.517869,-0.313322,0.438394,0.218241,-0.357479,0.380146,0.519769,-0.346403,0.431506,0.227419,-0.309850,0.377936,0.510162,-0.300657,0.416472,0.319644,0.003322,0.400308,0.388042,-0.003499,0.494760,0.345704,-0.012337,0.472341,0.470564,-0.042081,0.571393,0.384380,0.090938,0.539821,0.538574,0.085473,0.583253,0.406828,0.093615,0.551716,0.526772,0.089924,0.605454,0.347621,-0.014023,0.557149,0.574206,-0.005423,OTRO
0.273205,0.236871,-0.281924,0.268123,0.225332,-0.268191,0.269160,0.219705,-0.268413,0.270171,0.214797,-0.268380,0.265659,0.240467,-0.270204,0.264884,0.245974,-0.270443,0.264049,0.251667,-0.270529,0.275673,0.213027,-0.177690,0.266584,0.265135,-0.186620,0.283648,0.234893,-0.245818,0.280818,0.252060,-0.249771,0.326455,0.214300,-0.110872,0.300678,0.338575,-0.121929,0.377471,0.162522,-0.155885,0.308148,0.437201,-0.180196,0.364225,0.101090,-0.296831,0.267480,0.489942,-0.308032,0.356102,0.072665,-0.326792,0.255631,0.509641,-0.339271,0.349191,0.075475,-0.346685,0.249538,0.500178,-0.357947,0.350779,0.087997,-0.308559,0.253876,0.492426,-0.321022,0.421011,0.325707,0.003780,0.402402,0.395143,-0.003945,0.500455,0.341287,-0.082810,0.456283,0.477485,-0.103960,0.570456,0.390930,0.037477,0.517630,0.571958,0.024439,0.581272,0.413377,0.043458,0.532625,0.573853,0.033023,0.606130,0.357488,-0.042638,0.525142,0.624767,-0.048525,OTRO
0.284967,0.276250,-0.255416,0.279808,0.264472,-0.239016,0.281015,0.259411,-0.239184,0.282222,0.254964,-0.239140,0.276681,0.277478,-0.240716,0.275393,0.282243,-0.240921,0.273845,0.287728,-0.240971,0.286663,0.252655,-0.143126,0.272880,0.299694,-0.151103,0.294607,0.277085,-0.217376,0.290335,0.290122,-0.221177,0.335092,0.249410,-0.085365,0.301431,0.373832,-0.087443,0.374147,0.182869,-0.153715,0.279740,0.461009,-0.153513,0.332239,0.126765,-0.285123,0.228461,0.445642,-0.252334,0.320158,0.103360,-0.311293,0.213471,0.444320,-0.277253,0.313317,0.109296,-0.307111,0.212878,0.427811,-0.268214,0.316671,0.122429,-0.285269,0.219681,0.425343,-0.251882,0.423951,0.356070,0.002744,0.403352,0.431502,-0.002946,0.499532,0.345983,-0.178269,0.436027,0.557650,-0.190903,0.564581,0.392636,-0.036390,0.504721,0.606112,-0.037957,0.574297,0.424834,-0.027316,0.522521,0.602424,-0.026510,0.601422,0.362160,-0.109820,0.513871,0.664342,-0.106869,OTRO
0.301388,0.294259,-0.212585,0.296345,0.282888,-0.198631,0.297824,0.277625,-0.198795,0.299326,0.272918,-0.198763,0.292569,0.296170,-0.197300,0.291072,0.301170,-0.197508,0.289519,0.306642,-0.197569,0.304324,0.269128,-0.119342,0.290177,0.316874,-0.113570,0.311040,0.293431,-0.181239,0.306781,0.307548,-0.180981,0.355057,0.261734,-0.075600,0.305174,0.387357,-0.063239,0.382837,0.193423,-0.140442,0.290473,0.472315,-0.136905,0.343774,0.145967,-0.224726,0.243851,0.436179,-0.223505,0.332138,0.124141,-0.242602,0.227577,0.429014,-0.244311,0.326089,0.130380,-0.240444,0.227599,0.418147,-0.235909,0.329702,0.143220,-0.225488,0.235778,0.418337,-0.223842,0.434194,0.385059,0.001270,0.407368,0.459234,-0.001393,0.502398,0.351447,-0.187784,0.429185,0.578910,-0.181587,0.563215,0.424451,-0.046714,0.495258,0.620855,-0.035587,0.570586,0.449457,-0.036894,0.512320,0.614412,-0.024277,0.597699,0.396728,-0.111882,0.499472,0.684512,-0.097563,OTRO
0.312941,0.299932,-0.171190,0.308102,0.287141,-0.158751,0.309548,0.281853,-0.158904,0.311097,0.276736,-0.158877,0.304431,0.300256,-0.157732,0.303010,0.305024,-0.157937,0.301473,0.310020,-0.157994,0.315650,0.271173,-0.083225,0.300152,0.319552,-0.078722,0.322027,0.298422,-0.140618,0.316617,0.313161,-0.140686,0.363278,0.267240,-0.041245,0.310903,0.387524,-0.028672,0.388748,0.192744,-0.086634,0.290577,0.471096,-0.095382,0.348465,0.139671,-0.150822,0.244690,0.419847,-0.175806,0.338115,0.117316,-0.165088,0.228148,0.411086,-0.193769,0.330977,0.125564,-0.164673,0.229815,0.396114,-0.187148,0.334376,0.139788,-0.152002,0.238143,0.396316,-0.176821,0.439267,0.395053,-0.000988,0.409236,0.465897,0.000894,0.503626,0.357770,-0.168926,0.420357,0.586396,-0.154862,0.557744,0.450209,-0.032519,0.484678,0.631968,-0.024720,0.563167,0.477126,-0.022301,0.502724,0.629603,-0.014297,0.593630,0.422982,-0.083451,0.485500,0.695559,-0.074867,OTRO
0.307651,0.290680,-0.198900,0.303572,0.277492,-0.185164,0.305286,0.272241,-0.185308,0.307090,0.267243,-0.185271,0.299498,0.289925,-0.184361,0.297994,0.294597,-0.184569,0.296335,0.299737,-0.184627,0.312617,0.261486,-0.102817,0.295584,0.309410,-0.099374,0.317200,0.289952,-0.165887,0.311706,0.305831,-0.166232,0.359868,0.266205,-0.054374,0.310718,0.379686,-0.045610,0.389862,0.187466,-0.113768,0.281555,0.455850,-0.107623,0.350522,0.129339,-0.200821,0.233479,0.404129,-0.185755,0.340872,0.107047,-0.219586,0.216196,0.396476,-0.204891,0.333299,0.113218,-0.220498,0.217987,0.383465,-0.200067,0.336158,0.126555,-0.203479,0.225955,0.383879,-0.187537,0.437594,0.397467,-0.001013,0.404943,0.465058,0.000935,0.503981,0.360514,-0.175446,0.408919,0.589638,-0.172217,0.550995,0.465069,-0.029910,0.471627,0.642692,-0.026146,0.554771,0.491255,-0.019109,0.488543,0.640816,-0.014208,0.587157,0.447706,-0.087625,0.469832,0.708059,-0.080457,OTRO
0.288761,0.252956,-0.210908,0.285086,0.237284,-0.198127,0.287105,0.232000,-0.198277,0.289233,0.227317,-0.198253,0.280189,0.249750,-0.198354,0.277889,0.254744,-0.198598,0.275366,0.259949,-0.198684,0.293408,0.223935,-0.113017,0.272422,0.268492,-0.114652,0.297813,0.254646,-0.176148,0.292482,0.268065,-0.178024,0.340397,0.239640,-0.056340,0.283775,0.339624,-0.053878,0.373604,0.165112,-0.105610,0.247796,0.410431,-0.120345,0.334592,0.093900,-0.192296,0.203011,0.362844,-0.204223,0.327263,0.066345,-0.211637,0.188679,0.356235,-0.222171,0.319553,0.071979,-0.215907,0.192004,0.337144,-0.230526,0.320844,0.087879,-0.196326,0.199167,0.338872,-0.211615,0.410427,0.396622,-0.001165,0.377270,0.451912,0.001103,0.485272,0.384901,-0.165265,0.398019,0.571525,-0.184984,0.539800,0.484681,-0.025960,0.460186,0.653470,-0.042940,0.545735,0.510915,-0.016992,0.474881,0.655943,-0.032322,0.581014,0.469101,-0.099907,0.457043,0.719712,-0.113487,OTRO
0.267515,0.212179,-0.306321,0.265272,0.200310,-0.295108,0.267402,0.196377,-0.295329,0.269768,0.192166,-0.295310,0.260044,0.212872,-0.297182,0.258177,0.218608,-0.297426,0.256066,0.224722,-0.297512,0.275646,0.192232,-0.208421,0.254988,0.240293,-0.216775,0.278047,0.218183,-0.270536,0.272218,0.232634,-0.274333,0.327144,0.217030,-0.134441,0.270699,0.320383,-0.139529,0.361526,0.146426,-0.163692,0.236500,0.392148,-0.177437,0.336662,0.062425,-0.278429,0.184670,0.362336,-0.281571,0.329432,0.031827,-0.305754,0.168984,0.361477,-0.309693,0.323661,0.034008,-0.321909,0.168699,0.355945,-0.323630,0.324111,0.047317,-0.288655,0.175022,0.353316,-0.292219,0.391650,0.376359,-0.001479,0.358510,0.427818,0.001390,0.463571,0.428305,-0.031649,0.399035,0.555932,-0.027982,0.531724,0.504473,0.047915,0.446009,0.662690,0.062529,0.538471,0.529423,0.048552,0.461626,0.668034,0.066400,0.571213,0.492250,-0.042000,0.441560,0.725533,-0.014334,OTRO
0.267803,0.202614,-0.352739,0.265589,0.190087,-0.339605,0.267984,0.186586,-0.339858,0.270311,0.183436,-0.339830,0.260038,0.201412,-0.342056,0.258270,0.206039,-0.342295,0.256295,0.210774,-0.342361,0.275773,0.185664,-0.244408,0.255244,0.225724,-0.254439,0.278175,0.209898,-0.314925,0.271839,0.222340,-0.319047,0.327648,0.222411,-0.175408,0.273876,0.314917,-0.185954,0.365516,0.231318,-0.241463,0.256118,0.398703,-0.262194,0.410678,0.222255,-0.416231,0.267221,0.443120,-0.431218,0.429844,0.233788,-0.457263,0.276756,0.480793,-0.473018,0.429591,0.226588,-0.483931,0.278991,0.473396,-0.497931,0.420473,0.225347,-0.431993,0.276931,0.456589,-0.446946,0.388678,0.373828,-0.001515,0.356041,0.423420,0.001408,0.457929,0.447489,-0.024180,0.394262,0.553556,-0.040272,0.524196,0.525403,0.065949,0.433412,0.671970,0.051684,0.529272,0.552376,0.066076,0.448413,0.680166,0.054824,0.564777,0.513675,-0.036466,0.426026,0.737163,-0.034507,OTRO
0.269016,0.195323,-0.319451,0.267329,0.182960,-0.307309,0.270016,0.179634,-0.307554,0.272460,0.176570,-0.307534,0.261470,0.192410,-0.308655,0.259804,0.196132,-0.308900,0.257740,0.200685,-0.308999,0.278373,0.176956,-0.220515,0.256641,0.213945,-0.225622,0.278921,0.202706,-0.284264,0.272159,0.214510,-0.287066,0.328551,0.217583,-0.149257,0.273594,0.308886,-0.147330,0.366005,0.273794,-0.103434,0.287403,0.396598,-0.117600,0.407527,0.335931,-0.152967,0.318306,0.451372,-0.181890,0.418826,0.362462,-0.174309,0.327096,0.484298,-0.205875,0.414905,0.366689,-0.200536,0.331522,0.479069,-0.234791,0.409359,0.360478,-0.163532,0.330505,0.465970,-0.195036,0.386303,0.373573,-0.002786,0.352211,0.423144,0.002638,0.452036,0.458050,0.004244,0.387152,0.555628,-0.000465,0.514175,0.543489,0.092972,0.419423,0.683420,0.105928,0.519932,0.570996,0.094444,0.434102,0.692929,0.111665,0.553078,0.538720,0.002433,0.410813,0.745538,0.030373,OTRO
