Segundo,Pose
24.800000,POSICION_FETAL
24.900000,POSICION_FETAL
25.000000,POSICION_FETAL
25.100000,POSICION_FETAL
25.200000,POSICION_FETAL
25.300000,POSICION_FETAL
25.400000,POSICION_FETAL
25.500000,POSICION_FETAL
25.600000,POSICION_FETAL
25.700000,POSICION_FETAL
25.800000,POSICION_FETAL
25.900000,POSICION_FETAL
26.000000,POSICION_FETAL
27.366667,POSICION_FETAL
27.466667,POSICION_FETAL
27.566667,OTRO
27.666667,POSICION_FETAL
27.766667,POSICION_FETAL
27.866667,POSICION_FETAL
27.966667,POSICION_FETAL
28.066667,POSICION_FETAL
28.166667,POSICION_FETAL
28.266667,POSICION_FETAL
28.366667,POSICION_FETAL
28.466667,POSICION_FETAL
28.566667,POSICION_FETAL
28.666667,POSICION_FETAL
28.766667,POSICION_FETAL
28.866667,POSICION_FETAL
29.066667,POSICION_FETAL
29.166667,POSICION_FETAL
29.266667,FIRMES
29.366667,FIRMES
29.466667,FIRMES
29.566667,FIRMES
29.666667,FIRMES
29.766667,FIRMES
29.866667,FIRMES
29.966667,FIRMES
30.066667,FIRMES
30.166667,FIRMES
30.266667,FIRMES
30.366667,FIRMES
30.466667,OTRO
30.566667,OTRO
30.666667,OTRO
30.766667,OTRO
30.866667,OTRO
30.966667,OTRO
31.066667,OTRO
31.166667,OTRO
31.266667,OTRO
31.366667,OTRO
31.466667,OTRO
31.566667,OTRO
31.666667,OTRO
31.766667,OTRO
31.866667,OTRO
31.966667,OTRO
32.066667,OTRO
32.166667,OTRO
32.266667,OTRO
32.366667,OTRO
32.466667,OTRO
32.566667,OTRO
32.666667,OTRO
32.766667,OTRO
32.866667,OTRO
32.966667,OTRO
33.066667,OTRO
33.166667,BRAZOS_CRUZADOS
33.266667,BRAZOS_CRUZADOS
33.366667,POSICION_FETAL
33.466667,BRAZOS_CRUZADOS
33.566667,BRAZOS_CRUZADOS
33.666667,BRAZOS_CRUZADOS
33.766667,BRAZOS_CRUZADOS
33.866667,OTRO
33.966667,BRAZOS_CRUZADOS
34.066667,BRAZOS_CRUZADOS
34.166667,OTRO
34.266667,BRAZOS_CRUZADOS
34.366667,POSICION_FETAL
34.466667,POSICION_FETAL
34.566667,POSICION_FETAL
34.666667,POSICION_FETAL
34.766667,POSICION_FETAL
34.866667,BRAZOS_CRUZADOS
34.966667,POSICION_FETAL
35.066667,POSICION_FETAL
35.166667,BRAZOS_CRUZADOS
35.266667,POSICION_FETAL
35.366667,POSICION_FETAL
35.466667,POSICION_FETAL
35.566667,POSICION_FETAL
35.666667,POSICION_FETAL
35.766667,POSICION_FETAL
35.866667,POSICION_FETAL
35.966667,POSICION_FETAL
36.066667,POSICION_FETAL
36.166667,POSICION_FETAL
36.266667,POSICION_FETAL
36.366667,POSICION_FETAL
36.466667,POSICION_FETAL
36.566667,POSICION_FETAL
36.666667,POSICION_FETAL
36.766667,POSICION_FETAL
36.866667,POSICION_FETAL
36.966667,POSICION_FETAL
37.066667,POSICION_FETAL
37.166667,POSICION_FETAL
37.266667,POSICION_FETAL
37.366667,POSICION_FETAL
37.466667,POSICION_FETAL
37.566667,POSICION_FETAL
38.433333,BRAZOS_CRUZADOS
38.533333,BRAZOS_CRUZADOS
38.633333,BRAZOS_CRUZADOS
38.733333,BRAZOS_CRUZADOS
38.833333,BRAZOS_CRUZADOS
38.933333,FIRMES
39.033333,FIRMES
39.133333,FIRMES
39.233333,FIRMES
39.333333,FIRMES
39.433333,FIRMES
39.533333,FIRMES
39.633333,FIRMES
39.733333,FIRMES
39.833333,FIRMES
39.933333,FIRMES
40.033333,FIRMES
40.133333,FIRMES
40.233333,FIRMES
40.333333,FIRMES
40.433333,FIRMES
40.533333,FIRMES
40.633333,OTRO
40.733333,OTRO
40.833333,OTRO
40.933333,OTRO
41.033333,OTRO
41.133333,OTRO
41.233333,OTRO
41.333333,OTRO
41.433333,OTRO
41.533333,OTRO
41.633333,OTRO
41.733333,OTRO
41.833333,OTRO
41.933333,OTRO
42.033333,OTRO
42.133333,OTRO
42.233333,OTRO
42.333333,OTRO
42.433333,OTRO
42.533333,OTRO
42.633333,OTRO
42.733333,OTRO
42.833333,OTRO
42.933333,OTRO
43.033333,OTRO
43.133333,BRAZOS_CRUZADOS
43.233333,BRAZOS_CRUZADOS
43.333333,BRAZOS_CRUZADOS
43.433333,BRAZOS_CRUZADOS
43.533333,BRAZOS_CRUZADOS
43.633333,BRAZOS_CRUZADOS
43.733333,BRAZOS_CRUZADOS
43.833333,BRAZOS_CRUZADOS
43.933333,BRAZOS_CRUZADOS
44.033333,BRAZOS_CRUZADOS
44.133333,BRAZOS_CRUZADOS
44.233333,BRAZOS_CRUZADOS
44.333333,BRAZOS_CRUZADOS
44.433333,BRAZOS_CRUZADOS
44.533333,BRAZOS_CRUZADOS
44.633333,BRAZOS_CRUZADOS
44.733333,BRAZOS_CRUZADOS
44.833333,BRAZOS_CRUZADOS
44.933333,BRAZOS_CRUZADOS
45.033333,BRAZOS_CRUZADOS
45.133333,BRAZOS_CRUZADOS
45.233333,BRAZOS_CRUZADOS
45.333333,BRAZOS_CRUZADOS
45.433333,BRAZOS_CRUZADOS
45.533333,BRAZOS_CRUZADOS
45.633333,BRAZOS_CRUZADOS
45.733333,BRAZOS_CRUZADOS
45.833333,BRAZOS_CRUZADOS
45.933333,BRAZOS_CRUZADOS
46.033333,BRAZOS_CRUZADOS
46.133333,BRAZOS_CRUZADOS
46.233333,BRAZOS_CRUZADOS
46.333333,BRAZOS_CRUZADOS
46.433333,BRAZOS_CRUZADOS
46.533333,BRAZOS_CRUZADOS
46.633333,BRAZOS_CRUZADOS
46.733333,BRAZOS_CRUZADOS
46.833333,BRAZOS_CRUZADOS
46.933333,POSICION_FETAL
47.033333,POSICION_FETAL
47.133333,POSICION_FETAL
47.233333,POSICION_FETAL
47.333333,POSICION_FETAL
47.433333,POSICION_FETAL
47.533333,POSICION_FETAL
47.633333,POSICION_FETAL
47.733333,POSICION_FETAL
47.833333,POSICION_FETAL
47.933333,POSICION_FETAL
48.033333,POSICION_FETAL
48.133333,POSICION_FETAL
48.233333,POSICION_FETAL
48.333333,POSICION_FETAL
48.433333,POSICION_FETAL
48.533333,FIRMES
48.633333,FIRMES
48.733333,FIRMES
48.833333,FIRMES
48.933333,FIRMES
49.033333,FIRMES
49.133333,FIRMES
49.233333,FIRMES
49.333333,FIRMES
49.433333,OTRO
49.533333,OTRO
49.633333,OTRO
49.733333,OTRO
49.833333,OTRO
49.933333,OTRO
50.033333,FIRMES
50.133333,FIRMES
50.233333,FIRMES
50.333333,FIRMES
50.433333,OTRO
50.533333,FIRMES
50.633333,FIRMES
50.733333,FIRMES
50.833333,FIRMES
50.933333,FIRMES
51.033333,FIRMES
51.133333,FIRMES
51.233333,FIRMES
51.333333,FIRMES
51.433333,FIRMES
51.533333,FIRMES
51.633333,FIRMES
51.733333,FIRMES
51.833333,FIRMES
51.933333,OTRO
52.033333,OTRO
52.133333,OTRO
52.233333,OTRO
52.333333,OTRO
52.433333,OTRO
52.533333,OTRO
52.633333,OTRO
52.733333,OTRO
52.833333,OTRO
52.933333,OTRO
53.033333,OTRO
53.133333,OTRO
53.233333,OTRO
53.333333,OTRO
53.433333,OTRO
53.533333,OTRO
53.633333,OTRO
53.733333,OTRO
53.833333,OTRO
53.933333,OTRO
54.033333,OTRO
54.133333,OTRO
54.233333,OTRO
54.333333,OTRO
54.433333,OTRO
54.533333,OTRO
54.633333,OTRO
54.733333,OTRO
54.833333,OTRO
54.933333,OTRO
55.033333,OTRO
55.133333,OTRO
55.233333,FIRMES
55.333333,FIRMES
55.433333,OTRO
55.533333,OTRO
55.633333,OTRO
55.733333,OTRO
55.833333,FIRMES
55.933333,FIRMES
56.033333,FIRMES
56.133333,FIRMES
56.233333,FIRMES
56.333333,FIRMES
56.433333,OTRO
56.533333,OTRO
56.633333,OTRO
56.733333,OTRO
56.833333,FIRMES
56.933333,FIRMES
57.033333,FIRMES
57.133333,FIRMES
57.233333,FIRMES
57.333333,OTRO
57.433333,OTRO
57.533333,FIRMES
57.633333,FIRMES
57.733333,FIRMES
57.833333,BRAZOS_CRUZADOS
57.933333,BRAZOS_CRUZADOS
58.033333,BRAZOS_CRUZADOS
58.133333,BRAZOS_CRUZADOS
58.233333,BRAZOS_CRUZADOS
58.333333,BRAZOS_CRUZADOS
58.433333,BRAZOS_CRUZADOS
58.533333,BRAZOS_CRUZADOS
58.633333,BRAZOS_CRUZADOS
58.733333,BRAZOS_CRUZADOS
58.833333,BRAZOS_CRUZADOS
58.933333,BRAZOS_CRUZADOS
59.033333,BRAZOS_CRUZADOS
59.133333,BRAZOS_CRUZADOS
59.233333,BRAZOS_CRUZADOS
59.333333,BRAZOS_CRUZADOS
59.433333,BRAZOS_CRUZADOS
59.533333,BRAZOS_CRUZADOS
59.633333,BRAZOS_CRUZADOS
59.733333,BRAZOS_CRUZADOS
59.833333,BRAZOS_CRUZADOS
59.933333,BRAZOS_CRUZADOS
60.033333,BRAZOS_CRUZADOS
